,score,content,label,cleaned_content,content_stopWord,stemmed_content
1584,5,"Mau memberi saran agar titik lokasi untuk grab food dibeberapa tempat khusus seperti kampus bisa dibuat sesuai yang diinginkan pengguna dan bukannya ditentukan otomatis oleh aplikasi dengan mencari tempat yang terdekat dari yang diinginkan pengguna, padahal tempat terdekat tersebut terkadang sebenarnya masih cukup jauh. Kasihan driver yang tidak familiar dengan tempat tersebut sehingga harus mencari keliling2 lagi. Kami sebagai pengguna dan driver merasa dirugikan dengan fitur tersebut. Makasiih",positif,mau memberi saran agar titik lokasi untuk grab food dibeberapa tempat khusus seperti kampus bisa dibuat sesuai yang diinginkan pengguna dan bukannya ditentukan otomatis oleh aplikasi dengan mencari tempat yang terdekat dari yang diinginkan pengguna padahal tempat terdekat tersebut terkadang sebenarnya masih cukup jauh kasihan driver yang tidak familiar dengan tempat tersebut sehingga harus mencari keliling lagi kami sebagai pengguna dan driver merasa dirugikan dengan fitur tersebut makasiih,saran titik lokasi grab food dibeberapa khusus kampus sesuai pengguna ditentukan otomatis aplikasi mencari terdekat pengguna terdekat terkadang kasihan driver familiar mencari keliling pengguna driver dirugikan fitur makasiih,saran titik lokasi grab food beberapa khusus kampus sesuai guna tentu otomatis aplikasi cari dekat guna dekat terkadang kasihan driver familiar cari keliling guna driver rugi fitur makasiih
1585,1,"Untuk grab expresss car, sering kali mendapatkan driver yang lebih dekat dengan lokasi tujuan dibanding dengan lokasi pengambilan. Harusnya dicarikan driver yang lebih dekat dengan lokasi pengambilan bukan lokasi tujuan apalagi jika macat dan sedang sangat urgent lama bngt. Ada fitur batalkan, tetapi jika di batalkan 3x alhasil sulit mendapatkan driver baru dengan alasan ""pengemudi sedang sibuk"". Kalo tidak di batalkan lokasi pengemudi selalu dapat yang jauh, padahal instant car harusnya cepat.",negatif,untuk grab expresss car sering kali mendapatkan driver yang lebih dekat dengan lokasi tujuan dibanding dengan lokasi pengambilan harusnya dicarikan driver yang lebih dekat dengan lokasi pengambilan bukan lokasi tujuan apalagi jika macat dan sedang sangat urgent lama bngt ada fitur batalkan tetapi jika di batalkan x alhasil sulit mendapatkan driver baru dengan alasan pengemudi sedang sibuk kalo tidak di batalkan lokasi pengemudi selalu dapat yang jauh padahal instant car harusnya cepat,grab expresss car kali driver lokasi tujuan dibanding lokasi pengambilan dicarikan driver lokasi pengambilan lokasi tujuan macat urgent bngt fitur batalkan batalkan x alhasil sulit driver alasan pengemudi sibuk kalo batalkan lokasi pengemudi instant car cepat,grab expresss car kali driver lokasi tuju banding lokasi ambil cari driver lokasi ambil lokasi tuju macat urgent bngt fitur batal batal x alhasil sulit driver alas kemudi sibuk kalo batal lokasi kemudi instant car cepat
1586,2,"Mapsnya tidak bagus. Kalau cari titik suka geser2 sendiri. Searching Alamat sering tidak muncul. Mapnya juga ga bisa diputar kayak google maps, jadi bagi yg bingung arah utara selatan membingungkan. Harusnya diperbaiki, biar fiturnya kayak Google Maps",negatif,mapsnya tidak bagus kalau cari titik suka geser sendiri searching alamat sering tidak muncul mapnya juga ga bisa diputar kayak google maps jadi bagi yg bingung arah utara selatan membingungkan harusnya diperbaiki biar fiturnya kayak google maps,mapsnya bagus cari titik suka geser searching alamat muncul mapnya ga diputar kayak google maps yg bingung arah utara selatan membingungkan diperbaiki biar fiturnya kayak google maps,mapsnya bagus cari titik suka geser searching alamat muncul map ga putar kayak google maps yg bingung arah utara selatan bingung baik biar fiturnya kayak google maps
1587,3,"Semakin kesini semakin lemot aplikasinya, padahal udah pakai wifi tapi selalu keluar tiba2 dan masuk ke aplikasi kembali, lamanya minta ampun. Dan setiap pesan grabfood kenapa tidak pernah muncul foto2 gambarnya ya? Padahal memori hp masih banyak",negatif,semakin kesini semakin lemot aplikasinya padahal udah pakai wifi tapi selalu keluar tiba dan masuk ke aplikasi kembali lamanya minta ampun dan setiap pesan grabfood kenapa tidak pernah muncul foto gambarnya ya padahal memori hp masih banyak,kesini lemot aplikasinya udah pakai wifi masuk aplikasi ampun pesan grabfood muncul foto gambarnya ya memori hp,kesini lot aplikasi udah pakai wifi masuk aplikasi ampun pesan grabfood muncul foto gambar ya memori hp
1588,2,"Tampilannya rumit (saya pengguna grab food). Terlalu penuh tampilannya. Rumit ngelihatnya.( Kurang simple. Estimasi waktu ga sesuai. Tempat makan terlalu sedikit yang terdaftar.) Setelah saya pakai lama, 3 kali saya mengalami bisa memesan grab food tp setelahnya pesanan ga muncul. Jadi ga bisa cancel padahal restonya tutup. Kalau dr driver yg cancel kan ga enak. Takut ada sanksi padahal bukan kesalahan driver. Parah jelek banget sih aplikasinya.",negatif,tampilannya rumit saya pengguna grab food terlalu penuh tampilannya rumit ngelihatnya kurang simple estimasi waktu ga sesuai tempat makan terlalu sedikit yang terdaftar setelah saya pakai lama kali saya mengalami bisa memesan grab food tp setelahnya pesanan ga muncul jadi ga bisa cancel padahal restonya tutup kalau dr driver yg cancel kan ga enak takut ada sanksi padahal bukan kesalahan driver parah jelek banget sih aplikasinya,tampilannya rumit pengguna grab food penuh tampilannya rumit ngelihatnya simple estimasi ga sesuai makan terdaftar pakai kali mengalami memesan grab food tp setelahnya pesanan ga muncul ga cancel restonya tutup dr driver yg cancel ga enak takut sanksi kesalahan driver parah jelek banget sih aplikasinya,tampil rumit guna grab food penuh tampil rumit ngelihatnya simple estimasi ga sesuai makan daftar pakai kali alami mes grab food tp telah pesan ga muncul ga cancel restonya tutup dr driver yg cancel ga enak takut sanksi salah driver parah jelek banget sih aplikasi
1589,4,"Halo admin, terima kasih atas update nya yg selalu baru. mohon di tingkatkan selalu. hanya saja klo boleh saya saran, tolong dong tulisan ""isi ulang ovo melalui driver"" cukup muncul satu kali saja saat layar pertama dan bisa di minimize jd g menuhin layar. sampe peta dan arah jalannya ketutup semua. di tambah skrng ada fitur baru lagi ""estimasi wkt sampai di tujuan"". bagus sih,tp buat hp yg layarnya kecil kyknya tuh notif bakal penuhin dan nutupin map nya yg harusnya jd hal terpenting dr apk ini",positif,halo admin terima kasih atas update nya yg selalu baru mohon di tingkatkan selalu hanya saja klo boleh saya saran tolong dong tulisan isi ulang ovo melalui driver cukup muncul satu kali saja saat layar pertama dan bisa di minimize jd g menuhin layar sampe peta dan arah jalannya ketutup semua di tambah skrng ada fitur baru lagi estimasi wkt sampai di tujuan bagus sihtp buat hp yg layarnya kecil kyknya tuh notif bakal penuhin dan nutupin map nya yg harusnya jd hal terpenting dr apk ini,halo admin terima kasih update nya yg mohon tingkatkan klo saran tolong tulisan isi ulang ovo driver muncul kali layar minimize jd g menuhin layar sampe peta arah jalannya ketutup skrng fitur estimasi wkt tujuan bagus sihtp hp yg layarnya kyknya tuh notif penuhin nutupin map nya yg jd terpenting dr apk,halo admin terima kasih update nya yg mohon tingkat klo saran tolong tulis isi ulang ovo driver muncul kali layar minimize jd g menuhin layar sampe peta arah jalan tutup skrng fitur estimasi wkt tuju bagus sihtp hp yg layar kyknya tuh notif penuhin nutupin map nya yg jd penting dr apk
1590,1,Grab sekarang kurang nyaman dalam aplikasi sistem yg ada. Ada beberapa titik yang buathy server tidak terhubung akibat perubahan tarif karna permintaan. Efeknya saya harus berkali kali keluar masuk aplikasi karna hang. Yang mengakibatkan keterlambatan sampai tujuan.,negatif,grab sekarang kurang nyaman dalam aplikasi sistem yg ada ada beberapa titik yang buathy server tidak terhubung akibat perubahan tarif karna permintaan efeknya saya harus berkali kali keluar masuk aplikasi karna hang yang mengakibatkan keterlambatan sampai tujuan,grab nyaman aplikasi sistem yg titik buathy server terhubung akibat perubahan tarif karna permintaan efeknya berkali kali masuk aplikasi karna hang mengakibatkan keterlambatan tujuan,grab nyaman aplikasi sistem yg titik buathy server hubung akibat ubah tarif karna minta efek kali kali masuk aplikasi karna hang akibat lambat tuju
1591,1,"Aplikasi sangat aneh. Saya memesan menggunakan voucher dan terpakai tapi saat melakukan pemesanan voucher tiba-tiba menghilang tanpa pemberitahuan maupun persetujuan. Tombol batal beberapa detik juga tidak bisa ditekan. Pusat bantuan juga tidak membantu hanya menampilkan pesan bot otomatis. Aplikasi juga masih banyak bug yang tak pernah diperbaiki seperti white screen saat ingin melihat food merchant, beberapa tombol yang sulit aktif meskipun ditekan berkali kali, voucher palsu (iklan saja)",negatif,aplikasi sangat aneh saya memesan menggunakan voucher dan terpakai tapi saat melakukan pemesanan voucher tibatiba menghilang tanpa pemberitahuan maupun persetujuan tombol batal beberapa detik juga tidak bisa ditekan pusat bantuan juga tidak membantu hanya menampilkan pesan bot otomatis aplikasi juga masih banyak bug yang tak pernah diperbaiki seperti white screen saat ingin melihat food merchant beberapa tombol yang sulit aktif meskipun ditekan berkali kali voucher palsu iklan saja,aplikasi aneh memesan voucher terpakai pemesanan voucher tibatiba menghilang pemberitahuan persetujuan tombol batal detik ditekan pusat bantuan membantu menampilkan pesan bot otomatis aplikasi bug diperbaiki white screen food merchant tombol sulit aktif ditekan berkali kali voucher palsu iklan,aplikasi aneh mes voucher pakai mesan voucher tibatiba hilang pemberitahuan tuju tombol batal detik tekan pusat bantu bantu tampil pesan bot otomatis aplikasi bug baik white screen food merchant tombol sulit aktif tekan kali kali voucher palsu iklan
1592,3,"Kecewa sama aplikasi grab. Akhir-akhir na, GPS drivernya selalu tiba tiba tambah jauh.. Pas awal di kira deket, tiba-tiba tambah jauh lagi. Mohon untuk menghubungkan driver terdekat dengan posisi penumpang. Terimakasih",negatif,kecewa sama aplikasi grab akhirakhir na gps drivernya selalu tiba tiba tambah jauh pas awal di kira deket tibatiba tambah jauh lagi mohon untuk menghubungkan driver terdekat dengan posisi penumpang terimakasih,kecewa aplikasi grab akhirakhir na gps drivernya pas deket tibatiba mohon menghubungkan driver terdekat posisi penumpang terimakasih,kecewa aplikasi grab akhirakhir na gps drivernya pas deket tibatiba mohon hubung driver dekat posisi tumpang terimakasih
1593,5,"Titik penjemputan tdk sesuai dgn GPS hp. Meleset sekitar 400 meter line of sight, tdk seperti Gocar dan Uber, begitu buka aplikasi langsung tepat titiknya sesuai GPS hp. Kasihan driver-grabnya jd salah sasaran utk menjemput. Mana ketepatan sistem grab???",positif,titik penjemputan tdk sesuai dgn gps hp meleset sekitar meter line of sight tdk seperti gocar dan uber begitu buka aplikasi langsung tepat titiknya sesuai gps hp kasihan drivergrabnya jd salah sasaran utk menjemput mana ketepatan sistem grab,titik penjemputan tdk sesuai dgn gps hp meleset meter line of sight tdk gocar uber buka aplikasi langsung titiknya sesuai gps hp kasihan drivergrabnya jd salah sasaran utk menjemput ketepatan sistem grab,titik jemput tdk sesuai dgn gps hp meleset meter line of sight tdk gocar uber buka aplikasi langsung titik sesuai gps hp kasihan drivergrabnya jd salah sasar utk jemput tepat sistem grab
1594,1,"Terimakasih grab, aplikasinya sangat useful. Hanya saja ada beberapa hal yg perlu diperbaiki. Driver yg datang tidak sama dengan driver yg muncul di aplikasi. menu aktivitas tidak dapat menampilkan posisi driver (maps nya seperti force close di versi 5.54 ini. opsi lokasi penjemputan dan tujuan sangat sedikit, sangat menyulitkan penggunaan untuk penentuan lokasi. Edit : Pelayanan tdk membaik, driver sgt sering mengcancel (grabcar). Malah ada yg sdh sampai tp cancel krn driver ingin lewat tol.",negatif,terimakasih grab aplikasinya sangat useful hanya saja ada beberapa hal yg perlu diperbaiki driver yg datang tidak sama dengan driver yg muncul di aplikasi menu aktivitas tidak dapat menampilkan posisi driver maps nya seperti force close di versi ini opsi lokasi penjemputan dan tujuan sangat sedikit sangat menyulitkan penggunaan untuk penentuan lokasi edit pelayanan tdk membaik driver sgt sering mengcancel grabcar malah ada yg sdh sampai tp cancel krn driver ingin lewat tol,terimakasih grab aplikasinya useful yg diperbaiki driver yg driver yg muncul aplikasi menu aktivitas menampilkan posisi driver maps nya force close versi opsi lokasi penjemputan tujuan menyulitkan penggunaan penentuan lokasi edit pelayanan tdk membaik driver sgt mengcancel grabcar yg sdh tp cancel krn driver tol,terimakasih grab aplikasi useful yg baik driver yg driver yg muncul aplikasi menu aktivitas tampil posisi driver maps nya force close versi opsi lokasi jemput tuju sulit guna tentu lokasi edit layan tdk baik driver sgt mengcancel grabcar yg sdh tp cancel krn driver tol
1595,5,"Saya sangat berharap aplikasi grab bisa diubah menjadi mode gelap Dan ukuran hurufnya bisa diperbesar untuk memudakan lansia yg pengelihatannya sudah menurun... Terutama untuk memilih menu grabfoof Sesuai semboyan grab ""APLIKASI UNTUK SEMUA""... bukan hanya aplikasi untuk orang muda Terima kasih",positif,saya sangat berharap aplikasi grab bisa diubah menjadi mode gelap dan ukuran hurufnya bisa diperbesar untuk memudakan lansia yg pengelihatannya sudah menurun terutama untuk memilih menu grabfoof sesuai semboyan grab aplikasi untuk semua bukan hanya aplikasi untuk orang muda terima kasih,berharap aplikasi grab diubah mode gelap ukuran hurufnya diperbesar memudakan lansia yg pengelihatannya menurun memilih menu grabfoof sesuai semboyan grab aplikasi aplikasi orang muda terima kasih,harap aplikasi grab ubah mode gelap ukur huruf besar muda lansia yg lihat turun pilih menu grabfoof sesuai semboyan grab aplikasi aplikasi orang muda terima kasih
1596,1,"Aplikasi sesudah di update malah semakin tidak memuaskan karena lelet dan buat berat memori hp. Driver yg tidak bertanggungjawab karena suka pilih2 penumpang dan suka cancel orderan. Benar2 mengecewakan. kenapa sekarang susah banget buat masuk ke aplikasi nya, setiap masuk pasti ada tulisan eror dan coba lagi. saya harus hapus dulu di setting hp bari bisa masuk. selalu seperti itu. makain lama aplikasi ini makin mengecewakan konsumen. tolong lebih diperbaiki kembali untuk aplikasi dan layanannya",negatif,aplikasi sesudah di update malah semakin tidak memuaskan karena lelet dan buat berat memori hp driver yg tidak bertanggungjawab karena suka pilih penumpang dan suka cancel orderan benar mengecewakan kenapa sekarang susah banget buat masuk ke aplikasi nya setiap masuk pasti ada tulisan eror dan coba lagi saya harus hapus dulu di setting hp bari bisa masuk selalu seperti itu makain lama aplikasi ini makin mengecewakan konsumen tolong lebih diperbaiki kembali untuk aplikasi dan layanannya,aplikasi update memuaskan lelet berat memori hp driver yg bertanggungjawab suka pilih penumpang suka cancel orderan mengecewakan susah banget masuk aplikasi nya masuk tulisan eror coba hapus setting hp bari masuk makain aplikasi mengecewakan konsumen tolong diperbaiki aplikasi layanannya,aplikasi update muas lelet berat memori hp driver yg bertanggungjawab suka pilih tumpang suka cancel order kecewa susah banget masuk aplikasi nya masuk tulis eror coba hapus setting hp bari masuk makain aplikasi kecewa konsumen tolong baik aplikasi layan
